Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region
CA-2016-125850,,,Standard Class,FP-14320,United States,San Diego,California,92037,West
CA-2016-118514,2016-03-02,2016-10-02,Standard Class,LC-17050,United States,Richmond,Kentucky,40475,South
CA-2015-150749,,2015-03-04,Second Class,AS-10240,United States,Springfield,Virginia,22153,South
CA-2014-163748,,,Standard Class,HG-15025,United States,Fort Worth,Texas,76106,Central
CA-2015-119634,2015-11-08,,Standard Class,BW-11065,United States,Raleigh,North Carolina,27604,South
CA-2015-149300,,,First Class,BH-11710,United States,Hialeah,Florida,33012,South
US-2016-111528,,,Same Day,JP-16135,United States,Los Angeles,California,90032,West
CA-2017-158169,2017-12-08,,First Class,JM-16195,United States,Lake Forest,California,92630,West
CA-2015-162047,2015-03-11,2015-05-11,First Class,FH-14365,United States,Long Beach,New York,11561,East
CA-2015-117772,2015-10-09,2015-12-09,Second Class,MC-17575,United States,Seattle,Washington,98103,West
US-2014-126340,2014-08-11,,Standard Class,EB-13870,United States,Redding,California,96003,West
CA-2016-149685,2016-08-10,,Standard Class,PM-19135,United States,San Antonio,Texas,78207,Central
CA-2017-126396,2017-08-09,2017-12-09,Second Class,AR-10345,United States,Houston,Texas,77070,Central
CA-2015-154900,,2015-01-03,Standard Class,SS-20875,United States,Leominster,Massachusetts,1453,East
CA-2015-103835,,,Standard Class,SC-20440,United States,Los Angeles,California,90032,West
CA-2015-158939,,2015-01-12,Standard Class,EA-14035,United States,Springfield,Missouri,65807,Central
CA-2016-117408,,2016-06-09,Standard Class,TP-21130,United States,Waco,Texas,76706,Central
CA-2016-142398,2016-12-04,,Standard Class,BP-11290,United States,Los Angeles,California,90036,West
CA-2016-105277,2016-04-12,2016-08-12,Standard Class,LM-17065,United States,Auburn,New York,13021,East
CA-2016-112060,2016-04-12,2016-09-12,Standard Class,KT-16465,United States,San Francisco,California,94109,West
CA-2014-105270,2014-11-11,,Standard Class,AP-10915,United States,Los Angeles,California,90008,West
US-2015-159513,2015-02-04,2015-09-04,Standard Class,JD-15790,United States,Los Angeles,California,90049,West
CA-2015-155586,2015-12-12,,Second Class,XP-21865,United States,Chico,California,95928,West
CA-2017-141117,2017-02-10,2017-08-10,Standard Class,JK-16090,United States,Springfield,Oregon,97477,West
CA-2017-115070,2017-10-04,,Second Class,MG-18205,United States,Jacksonville,Florida,32216,South
CA-2017-140186,,2017-02-10,First Class,PG-18820,United States,Bakersfield,California,93309,West
CA-2014-124856,,2014-03-10,Second Class,LD-17005,United States,New York City,New York,10011,East
CA-2014-166716,,,Second Class,CR-12730,United States,Chicago,Illinois,60610,Central
CA-2014-123225,2014-11-07,,First Class,MN-17935,United States,El Paso,Texas,79907,Central
CA-2015-163440,,,First Class,RD-19900,United States,Thousand Oaks,California,91360,West
US-2017-106796,2017-12-05,,Standard Class,JP-16135,United States,Springfield,Ohio,45503,East
CA-2017-113873,,,Standard Class,KE-16420,United States,Dallas,Texas,75220,Central
CA-2016-149783,2016-04-09,2016-07-09,Second Class,DL-13315,United States,Knoxville,Tennessee,37918,South
CA-2016-125017,2016-06-02,2016-11-02,Standard Class,KB-16240,United States,Chattanooga,Tennessee,37421,South
US-2015-163279,,,Standard Class,JD-16150,United States,San Diego,California,92037,West
CA-2015-150196,2015-02-07,2015-03-07,First Class,SR-20740,United States,New York City,New York,10024,East
US-2015-106495,,,First Class,AC-10450,United States,Tampa,Florida,33614,South
CA-2014-124730,,,Same Day,LS-17245,United States,Utica,New York,13501,East
CA-2017-117632,2017-12-05,,Standard Class,CS-12175,United States,San Francisco,California,94122,West
CA-2014-115056,2014-02-05,2014-02-05,Same Day,AR-10510,United States,Columbus,Ohio,43229,East
CA-2017-161067,2017-03-09,2017-06-09,Second Class,KB-16405,United States,New York City,New York,10035,East
CA-2016-122063,2016-03-12,2016-07-12,Standard Class,MM-17920,United States,Richmond,Indiana,47374,Central
CA-2015-111206,,,Standard Class,RF-19735,United States,San Diego,California,92105,West
CA-2016-142895,,,Standard Class,BP-11290,United States,Concord,North Carolina,28027,South
CA-2015-101868,2015-09-06,,Standard Class,MJ-17740,United States,Miami,Florida,33178,South
CA-2017-133207,,2017-03-12,Standard Class,DO-13645,United States,Los Angeles,California,90036,West
CA-2015-132948,,2015-03-04,Standard Class,MV-17485,United States,Seattle,Washington,98115,West
CA-2015-134992,,,Second Class,MG-17875,United States,Arlington,Virginia,22204,South
CA-2015-126725,,,Standard Class,BS-11665,United States,San Diego,California,92105,West
CA-2015-121783,2015-10-11,,Standard Class,PO-19180,United States,Roseville,Minnesota,55113,Central
US-2014-138835,2014-10-09,,Standard Class,DA-13450,United States,Virginia Beach,Virginia,23464,South
CA-2015-112214,2015-05-08,2015-11-08,Standard Class,AH-10690,United States,Dallas,Texas,75220,Central
US-2017-153255,2017-03-09,2017-07-09,Second Class,JK-15730,United States,Concord,California,94521,West
CA-2015-108119,2015-01-11,2015-08-11,Standard Class,MS-17530,United States,Conway,Arkansas,72032,South
CA-2015-157434,,2015-04-05,Second Class,JK-15640,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-101525,2016-01-05,2016-04-05,Second Class,CM-12235,United States,Little Rock,Arkansas,72209,South
US-2014-117968,2014-05-08,2014-07-08,Second Class,RS-19420,United States,Meriden,Connecticut,6450,East
CA-2016-158211,2016-04-01,2016-08-01,Standard Class,BP-11185,United States,Philadelphia,Pennsylvania,19143,East
CA-2016-152247,2016-07-11,2016-12-11,Standard Class,MA-17995,United States,Cheyenne,Wyoming,82001,West
CA-2016-128223,,,Same Day,EB-13705,United States,Anaheim,California,92804,West
CA-2016-154235,,,Standard Class,RD-19900,United States,Bloomington,Indiana,47401,Central
CA-2017-129910,,2017-03-04,Standard Class,ME-17320,United States,Columbus,Georgia,31907,South
CA-2017-133095,2017-04-06,2017-04-06,Same Day,EH-14005,United States,Jonesboro,Arkansas,72401,South
CA-2015-130554,2015-07-04,2015-09-04,First Class,FM-14290,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-152443,,,Standard Class,FG-14260,United States,Lawrence,Massachusetts,1841,East
CA-2016-133319,2016-05-09,2016-11-09,Standard Class,MV-17485,United States,New York City,New York,10011,East
CA-2016-133935,,,Standard Class,JW-15220,United States,San Diego,California,92105,West
CA-2016-136301,,,Second Class,EH-13765,United States,San Francisco,California,94109,West
US-2014-109456,,,Same Day,LS-17245,United States,San Francisco,California,94110,West
CA-2017-151596,2017-08-10,2017-11-10,First Class,BP-11050,United States,Cranston,Rhode Island,2920,East
CA-2015-147879,2015-07-05,2015-12-05,Standard Class,CC-12220,United States,Owensboro,Kentucky,42301,South
CA-2016-166625,,,First Class,JM-15580,United States,Baltimore,Maryland,21215,East
CA-2016-146157,,,Standard Class,RD-19720,United States,Chicago,Illinois,60610,Central
CA-2017-159954,2017-10-09,,Standard Class,SS-20410,United States,Atlanta,Georgia,30318,South
CA-2017-100825,2017-09-09,,Standard Class,KD-16495,United States,Los Angeles,California,90036,West
CA-2014-168305,2014-01-11,2014-08-11,Standard Class,PL-18925,United States,Los Angeles,California,90049,West
CA-2016-167682,2016-03-04,2016-09-04,Standard Class,ZD-21925,United States,Richmond,Indiana,47374,Central
CA-2017-108000,2017-12-01,,Standard Class,LS-16945,United States,San Francisco,California,94110,West
CA-2015-146465,,,Standard Class,PB-18805,United States,San Francisco,California,94122,West
CA-2016-159639,,2016-02-12,Standard Class,PC-18745,United States,Westfield,New Jersey,7090,East
US-2017-153948,2017-06-11,2017-06-11,Same Day,FM-14290,United States,San Francisco,California,94122,West
US-2016-113985,2016-02-12,2016-07-12,Standard Class,KD-16495,United States,San Jose,California,95123,West
CA-2016-155383,,,Standard Class,SC-20680,United States,Seattle,Washington,98115,West
CA-2014-120432,,,Second Class,DW-13585,United States,Owensboro,Kentucky,42301,South
US-2015-126977,,,Standard Class,PF-19120,United States,New York City,New York,10035,East
CA-2016-130288,,,Second Class,DK-13225,United States,New York City,New York,10011,East
CA-2017-146458,,,Second Class,RB-19435,United States,Springfield,Virginia,22153,South
CA-2017-150420,2017-03-06,2017-08-06,Standard Class,GD-14590,United States,Bellingham,Washington,98226,West
US-2014-118997,2014-08-04,2014-12-04,Standard Class,RA-19885,United States,Decatur,Alabama,35601,South
CA-2014-114314,2014-11-10,,Standard Class,DB-13555,United States,Fayetteville,Arkansas,72701,South
US-2017-169551,2017-07-07,2017-09-07,First Class,RL-19615,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-103107,2016-04-07,2016-04-07,Same Day,RB-19465,United States,Seattle,Washington,98103,West
CA-2017-122077,,,Standard Class,JF-15295,United States,Plano,Texas,75023,Central
CA-2017-112431,2017-12-10,,Second Class,RW-19690,United States,Los Angeles,California,90049,West
CA-2016-151092,2016-06-08,,Standard Class,VG-21790,United States,Los Angeles,California,90032,West
CA-2014-104178,,,Standard Class,JM-15265,United States,Los Angeles,California,90036,West
CA-2015-115924,,,Second Class,BE-11455,United States,Des Moines,Iowa,50315,Central
CA-2017-161046,2017-05-03,2017-05-03,Same Day,CB-12535,United States,Southaven,Mississippi,38671,South
US-2017-141698,,,Standard Class,SD-20485,United States,Houston,Texas,77041,Central
US-2014-105151,,,First Class,SG-20890,United States,New York City,New York,10009,East
CA-2014-155796,2014-11-11,,Second Class,TS-21430,United States,Reading,Pennsylvania,19601,East
CA-2016-127138,2016-12-03,,Second Class,DK-13225,United States,San Francisco,California,94109,West
CA-2017-150602,2017-09-02,,Second Class,ML-17395,United States,Los Angeles,California,90045,West
CA-2014-140732,2014-11-11,,Second Class,MA-17560,United States,Los Angeles,California,90004,West
CA-2017-119011,,,Standard Class,LR-17035,United States,San Francisco,California,94109,West
CA-2016-166912,,,First Class,BE-11335,United States,New York City,New York,10009,East
CA-2014-141726,,,First Class,CC-12145,United States,San Diego,California,92105,West
CA-2017-115105,2017-06-02,2017-11-02,Standard Class,BD-11770,United States,New York City,New York,10024,East
CA-2015-143980,,,Standard Class,JK-15640,United States,New York City,New York,10011,East
CA-2016-135636,2016-08-10,,Standard Class,DB-13615,United States,Charlotte,North Carolina,28205,South
CA-2017-102155,,,Standard Class,RR-19525,United States,Overland Park,Kansas,66212,Central
CA-2017-116953,,,First Class,SV-20935,United States,Mesa,Arizona,85204,West
CA-2014-117765,2014-07-09,,Standard Class,RB-19465,United States,Tulsa,Oklahoma,74133,Central
CA-2016-114895,,,Standard Class,MV-18190,United States,New York City,New York,10035,East
CA-2017-112984,,,Second Class,EH-14185,United States,Philadelphia,Pennsylvania,19143,East
CA-2016-163776,,,Standard Class,JS-16030,United States,Hattiesburg,Mississippi,39401,South
US-2017-163300,,,Standard Class,ES-14020,United States,Los Angeles,California,90049,West
CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,United States,Columbus,Ohio,43229,East
US-2014-112991,2014-10-12,,Standard Class,SH-19975,United States,Caldwell,Idaho,83605,West
CA-2014-124079,,,Standard Class,RF-19345,United States,Phoenix,Arizona,85023,West
US-2017-146878,,,Standard Class,DL-12865,United States,Miami,Florida,33142,South
CA-2017-107244,2017-07-09,2017-11-09,Standard Class,AG-10390,United States,Los Angeles,California,90004,West
CA-2015-100657,2015-02-11,2015-07-11,Standard Class,SW-20245,United States,Troy,New York,12180,East
CA-2017-129581,2017-11-12,,Standard Class,KN-16390,United States,New Bedford,Massachusetts,2740,East
CA-2017-129028,2017-01-04,2017-03-04,First Class,GB-14530,United States,Florence,South Carolina,29501,South
CA-2015-135580,,2016-03-01,Standard Class,CL-12565,United States,Los Angeles,California,90049,West
CA-2016-159016,2016-10-03,2016-11-03,First Class,KF-16285,United States,Los Angeles,California,90008,West
CA-2014-102652,2014-06-04,2014-12-04,Standard Class,AY-10555,United States,Los Angeles,California,90049,West
CA-2014-152422,2014-05-10,2014-10-10,Second Class,BD-11635,United States,Columbus,Ohio,43229,East
US-2016-156692,,,Same Day,HG-15025,United States,Kenner,Louisiana,70065,South
CA-2014-130869,,,Standard Class,CB-12025,United States,Cedar Hill,Texas,75104,Central
US-2017-128832,,,First Class,LS-16945,United States,Providence,Rhode Island,2908,East
CA-2017-139717,,,Second Class,DM-13015,United States,Lancaster,Ohio,43130,East
CA-2017-136007,,2017-02-03,Standard Class,AC-10615,United States,Seattle,Washington,98115,West
CA-2016-157364,,,First Class,LT-17110,United States,Jacksonville,North Carolina,28540,South
US-2016-112970,,,First Class,TB-21250,United States,Los Angeles,California,90049,West
US-2017-152492,2017-06-07,2017-06-07,Same Day,AH-10585,United States,Miami,Florida,33142,South
CA-2016-101168,,2017-01-01,Standard Class,SS-20140,United States,Nashua,New Hampshire,3060,East
CA-2017-104010,,,First Class,TD-20995,United States,New York City,New York,10011,East
CA-2015-130253,,,Standard Class,PP-18955,United States,Los Angeles,California,90036,West
US-2015-155369,,,Standard Class,PG-18820,United States,Carrollton,Texas,75007,Central
CA-2016-131205,2016-04-09,2016-08-09,Standard Class,AA-10645,United States,Georgetown,Kentucky,40324,South
CA-2017-122364,,,Standard Class,FA-14230,United States,Los Angeles,California,90008,West
CA-2016-117912,2016-04-02,2016-08-02,Standard Class,TB-21520,United States,Sierra Vista,Arizona,85635,West
CA-2017-145702,,,Second Class,AH-10075,United States,Knoxville,Tennessee,37918,South
CA-2015-113215,2015-03-09,2015-08-09,Standard Class,CP-12085,United States,Tucson,Arizona,85705,West
CA-2016-154662,2016-09-06,,Standard Class,BF-11215,United States,Minneapolis,Minnesota,55407,Central
CA-2015-105571,2015-07-11,2015-11-11,Standard Class,CP-12340,United States,Miami,Florida,33142,South
CA-2016-152765,,,First Class,LS-17245,United States,Houston,Texas,77036,Central
CA-2015-153878,,,Standard Class,TS-21655,United States,Milwaukee,Wisconsin,53209,Central
CA-2016-124016,,,Second Class,JS-15940,United States,Lancaster,Ohio,43130,East
CA-2016-113551,,,First Class,NF-18385,United States,Edinburg,Texas,78539,Central
CA-2014-107524,2014-02-03,2014-08-03,Standard Class,KN-16705,United States,New York City,New York,10009,East
CA-2014-138072,,2015-03-01,Standard Class,GA-14725,United States,Philadelphia,Pennsylvania,19120,East
CA-2015-134201,2015-10-04,,Standard Class,EH-14125,United States,Rochester,New York,14609,East
CA-2015-111780,,,Second Class,RA-19285,United States,San Diego,California,92037,West
CA-2015-119942,2015-05-04,2015-07-04,First Class,TT-21070,United States,Philadelphia,Pennsylvania,19120,East
CA-2015-151547,,,Standard Class,AH-10465,United States,Bartlett,Tennessee,38134,South
CA-2017-166695,,,Standard Class,CC-12430,United States,Lakewood,California,90712,West
CA-2017-167542,,,Standard Class,KD-16495,United States,Philadelphia,Pennsylvania,19120,East
CA-2015-120901,,2016-04-01,Standard Class,BG-11035,United States,Austin,Texas,78745,Central
CA-2017-121398,,,Standard Class,FH-14365,United States,Los Angeles,California,90008,West
CA-2016-151561,2016-01-09,2016-07-09,Standard Class,PG-18820,United States,New York City,New York,10011,East
CA-2017-154676,2017-05-08,2017-08-08,First Class,NZ-18565,United States,Houston,Texas,77070,Central
US-2014-165589,,,Same Day,TB-21595,United States,Lubbock,Texas,79424,Central
US-2016-132577,,,Standard Class,JE-15475,United States,Houston,Texas,77095,Central
CA-2015-114048,,,Standard Class,EH-13945,United States,Costa Mesa,California,92627,West
CA-2015-137281,,,Standard Class,BF-10975,United States,Roswell,Georgia,30076,South
US-2017-162068,,,Second Class,PC-18745,United States,Loveland,Colorado,80538,West
CA-2017-100111,,,Standard Class,SV-20365,United States,New York City,New York,10035,East
US-2017-132381,,,First Class,Dp-13240,United States,Philadelphia,Pennsylvania,19143,East
CA-2015-147011,,,Standard Class,HR-14830,United States,Miami,Florida,33178,South
CA-2014-120852,,,Standard Class,WB-21850,United States,Grand Prairie,Texas,75051,Central
CA-2016-150007,2016-11-09,,Standard Class,AS-10090,United States,Chicago,Illinois,60653,Central
CA-2016-124590,2016-12-11,,Standard Class,SP-20920,United States,Parma,Ohio,44134,East
CA-2016-133802,,,Standard Class,SP-20650,United States,Redwood City,California,94061,West
US-2016-113677,,,Standard Class,CM-12655,United States,New York City,New York,10011,East
CA-2017-143378,,,Standard Class,JR-16210,United States,Springfield,Oregon,97477,West
CA-2017-152660,2017-04-12,2017-09-12,Standard Class,CB-12415,United States,Chicago,Illinois,60610,Central
CA-2015-142139,,2015-05-09,Standard Class,SD-20485,United States,Bedford,Texas,76021,Central
CA-2017-145772,2017-03-06,2017-07-06,Standard Class,SS-20140,United States,Los Angeles,California,90036,West
CA-2016-124100,,2016-06-04,Standard Class,EH-13990,United States,New York City,New York,10009,East
US-2014-158400,,,First Class,AH-10030,United States,San Francisco,California,94109,West
CA-2017-162033,,2017-02-04,Standard Class,EM-14200,United States,Virginia Beach,Virginia,23464,South
CA-2014-163447,,,Standard Class,TB-21190,United States,New York City,New York,10011,East
CA-2017-145737,,,Standard Class,AB-10165,United States,Lebanon,Tennessee,37087,South
CA-2016-148096,,,First Class,AO-10810,United States,Los Angeles,California,90045,West
CA-2016-146766,2016-04-11,2016-04-11,Same Day,TT-21220,United States,Chula Vista,California,91911,West
CA-2015-105613,,,Standard Class,KN-16705,United States,Mcallen,Texas,78501,Central
US-2016-142251,,2016-04-11,Second Class,FO-14305,United States,Hollywood,Florida,33021,South
CA-2014-131247,,2014-04-04,Standard Class,GA-14725,United States,San Francisco,California,94110,West
US-2015-113593,,,First Class,NC-18415,United States,Santa Maria,California,93454,West
CA-2017-121083,2017-09-07,,Standard Class,JF-15190,United States,Manchester,Connecticut,6040,East
CA-2017-151190,,2017-01-07,Standard Class,GT-14710,United States,Omaha,Nebraska,68104,Central
CA-2014-133543,,,Standard Class,KM-16660,United States,San Jose,California,95123,West
CA-2017-105130,,,Standard Class,PJ-18835,United States,San Francisco,California,94122,West
CA-2016-161928,,,Second Class,AC-10660,United States,San Francisco,California,94109,West
CA-2017-101322,,,First Class,JG-15310,United States,Long Beach,California,90805,West
US-2016-106600,2016-08-04,2016-11-04,First Class,RM-19375,United States,Columbus,Georgia,31907,South
CA-2014-111871,,,Second Class,EK-13795,United States,San Francisco,California,94110,West
CA-2017-139437,2017-03-07,2017-08-07,Standard Class,RD-19585,United States,Los Angeles,California,90004,West
CA-2017-151484,,,First Class,CV-12805,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-104150,2016-03-08,2016-05-08,Second Class,AG-10330,United States,Tulsa,Oklahoma,74133,Central
CA-2016-161025,2016-03-12,2016-09-12,Standard Class,GM-14440,United States,Los Angeles,California,90049,West
CA-2014-103989,,,First Class,MC-17605,United States,Lakeland,Florida,33801,South
CA-2015-142433,,,Standard Class,ES-14020,United States,Houston,Texas,77036,Central
CA-2015-132815,,,Second Class,RW-19540,United States,Los Angeles,California,90008,West
CA-2014-101266,,,Second Class,MM-17920,United States,Springfield,Virginia,22153,South
CA-2016-141523,,,Second Class,MH-17440,United States,New York City,New York,10035,East
US-2014-106299,2014-02-08,2014-08-08,Standard Class,NZ-18565,United States,Springfield,Missouri,65807,Central
CA-2015-158421,,,Standard Class,GB-14575,United States,Columbia,South Carolina,29203,South
CA-2016-143609,2016-11-12,,First Class,DB-13270,United States,Portland,Oregon,97206,West
CA-2015-138331,2015-07-08,2015-12-08,Standard Class,JK-15625,United States,Philadelphia,Pennsylvania,19120,East
CA-2015-138954,,,First Class,MH-17785,United States,New York City,New York,10035,East
CA-2017-157903,2017-04-04,2017-08-04,Standard Class,AM-10705,United States,Des Plaines,Illinois,60016,Central
CA-2016-157259,,,Standard Class,JM-15535,United States,New York City,New York,10035,East
CA-2017-107986,,,Same Day,MW-18220,United States,Seattle,Washington,98103,West
CA-2017-104927,,,Standard Class,AG-10330,United States,Houston,Texas,77095,Central
CA-2017-113453,,,Standard Class,CM-12160,United States,Philadelphia,Pennsylvania,19143,East
CA-2015-149909,,,Standard Class,RA-19915,United States,Columbus,Indiana,47201,Central
CA-2015-146675,,,Standard Class,SB-20185,United States,Evanston,Illinois,60201,Central
CA-2016-118332,,,Standard Class,PK-19075,United States,Apple Valley,California,92307,West
CA-2016-133669,,,Standard Class,SV-20935,United States,Columbus,Ohio,43229,East
CA-2017-145660,2017-01-12,2017-03-12,First Class,MG-17650,United States,Marion,Ohio,43302,East
CA-2016-133697,,,Second Class,CM-12445,United States,Houston,Texas,77095,Central
CA-2017-148138,,2017-03-10,Standard Class,ME-18010,United States,Marion,Ohio,43302,East
CA-2017-119809,,,Standard Class,YS-21880,United States,Seattle,Washington,98103,West
CA-2017-149944,2017-12-11,,Second Class,MB-17305,United States,Longview,Washington,98632,West
CA-2014-128538,2014-11-10,,Standard Class,AS-10240,United States,Redondo Beach,California,90278,West
CA-2015-161711,,2015-03-12,Standard Class,MC-17425,United States,New York City,New York,10035,East
US-2015-129553,,2015-02-08,Standard Class,PG-18820,United States,Louisville,Kentucky,40214,South
CA-2016-160220,,,Standard Class,JS-16030,United States,Trenton,Michigan,48183,Central
US-2017-157224,,,Second Class,JB-16000,United States,Los Angeles,California,90045,West
CA-2017-140627,,,Standard Class,DK-12985,United States,Hendersonville,Tennessee,37075,South
CA-2015-133445,2015-05-10,2015-09-10,Standard Class,JF-15490,United States,Portland,Oregon,97206,West
CA-2014-148782,2014-02-11,2014-07-11,Standard Class,PO-18850,United States,Irving,Texas,75061,Central
CA-2016-148208,,,Standard Class,BT-11530,United States,Cleveland,Ohio,44105,East
CA-2017-127656,2017-11-07,,Standard Class,NW-18400,United States,Waterloo,Iowa,50701,Central
US-2017-142188,2017-11-09,2017-11-09,Same Day,JF-15415,United States,Seattle,Washington,98105,West
CA-2016-144400,,,Standard Class,AC-10420,United States,Philadelphia,Pennsylvania,19120,East
US-2016-155180,,,Standard Class,TB-21280,United States,New York City,New York,10009,East
CA-2015-134075,2015-12-12,,Standard Class,HA-14905,United States,San Jose,California,95123,West
US-2016-131912,,2016-01-11,Second Class,LH-17155,United States,Los Angeles,California,90008,West
CA-2017-141572,,,Second Class,LO-17170,United States,Concord,New Hampshire,3301,East
CA-2014-134621,,,Standard Class,DP-13390,United States,Columbia,Tennessee,38401,South
CA-2016-165561,,,Standard Class,CR-12580,United States,Bellevue,Washington,98006,West
CA-2015-112305,,,Standard Class,KB-16405,United States,Seattle,Washington,98105,West
CA-2017-121580,,2017-04-06,Standard Class,ML-17410,United States,Columbus,Indiana,47201,Central
CA-2014-101147,2014-02-12,2014-04-12,First Class,MC-17575,United States,Chicago,Illinois,60623,Central
CA-2014-165806,2014-07-04,2014-07-04,Same Day,VM-21685,United States,Marietta,Georgia,30062,South
CA-2015-151624,2015-08-09,,Standard Class,VW-21775,United States,Montgomery,Alabama,36116,South
CA-2017-139444,2017-09-09,,Standard Class,GK-14620,United States,Plano,Texas,75023,Central
CA-2015-133977,2015-06-09,2015-08-09,Second Class,AT-10435,United States,Tamarac,Florida,33319,South
CA-2017-141425,2017-02-11,2017-06-11,Second Class,AR-10825,United States,Columbus,Ohio,43229,East
CA-2015-133536,,,Second Class,JH-15820,United States,New York City,New York,10009,East
CA-2015-150441,,,Second Class,RA-19285,United States,Richmond,Indiana,47374,Central
CA-2015-162607,2015-12-05,,Standard Class,RO-19780,United States,Seattle,Washington,98115,West
CA-2017-103506,,,Standard Class,LR-17035,United States,Long Beach,New York,11561,East
CA-2016-132479,,,First Class,MK-17905,United States,Rockford,Illinois,61107,Central
CA-2017-160724,2017-05-05,2017-10-05,Standard Class,YS-21880,United States,Columbus,Georgia,31907,South
US-2016-115952,2016-06-10,2016-06-10,Same Day,JH-15910,United States,Tulsa,Oklahoma,74133,Central
CA-2014-146731,2014-03-11,2014-08-11,Standard Class,AT-10735,United States,Nashville,Tennessee,37211,South
CA-2015-115392,2015-01-10,2015-04-10,Second Class,RM-19675,United States,Cambridge,Massachusetts,2138,East
CA-2017-102379,2017-02-12,2017-06-12,Standard Class,BB-11545,United States,Oakland,California,94601,West
CA-2017-149706,2017-11-12,2017-12-12,First Class,AS-10285,United States,Palatine,Illinois,60067,Central
US-2016-139087,,,Second Class,DK-13375,United States,Seattle,Washington,98105,West
CA-2017-152226,2017-12-05,,Standard Class,JH-15910,United States,Cincinnati,Ohio,45231,East
CA-2015-116484,,,Standard Class,JK-15205,United States,Marion,Ohio,43302,East
CA-2016-100944,,,Standard Class,EH-13765,United States,Los Angeles,California,90049,West
CA-2016-125080,,,Standard Class,VW-21775,United States,Lakewood,Ohio,44107,East
CA-2016-121020,,,Standard Class,CG-12040,United States,Lebanon,Tennessee,37087,South
CA-2014-100090,2014-08-07,2014-12-07,Standard Class,EB-13705,United States,San Francisco,California,94122,West
US-2015-139675,,,Second Class,NF-18595,United States,Chico,California,95928,West
CA-2017-143756,2017-02-12,2017-05-12,First Class,ME-17725,United States,Salem,Virginia,24153,South
CA-2015-151253,,,Standard Class,AZ-10750,United States,Los Angeles,California,90008,West
CA-2014-141152,,,First Class,RF-19345,United States,New York City,New York,10024,East
CA-2014-141313,,2015-01-01,Standard Class,AJ-10780,United States,Beverly,Massachusetts,1915,East
CA-2014-169852,,,Standard Class,SF-20965,United States,San Diego,California,92024,West
CA-2017-107314,,2017-03-12,First Class,MZ-17335,United States,San Francisco,California,94109,West
US-2014-161305,2014-06-06,2014-12-06,Standard Class,SB-20170,United States,Chicago,Illinois,60623,Central
CA-2017-166919,,,Standard Class,AH-10210,United States,Dallas,Texas,75220,Central
CA-2017-162712,,,Second Class,NK-18490,United States,Corpus Christi,Texas,78415,Central
CA-2017-107552,2017-05-05,2017-05-05,Same Day,AI-10855,United States,New York City,New York,10035,East
CA-2016-163328,2016-04-11,2016-06-11,Second Class,TP-21565,United States,Eugene,Oregon,97405,West
CA-2014-112837,2014-11-09,,Standard Class,LW-17125,United States,Oxnard,California,93030,West
CA-2017-120019,,,Standard Class,NG-18355,United States,Fairfield,Connecticut,6824,East
CA-2014-100762,,,Standard Class,NG-18355,United States,Jackson,Michigan,49201,Central
CA-2017-161459,,,Second Class,EB-13750,United States,Laguna Niguel,California,92677,West
CA-2017-160017,,2017-02-10,Standard Class,SP-20860,United States,Jacksonville,Florida,32216,South
CA-2014-123316,,,Standard Class,SP-20545,United States,Mount Vernon,New York,10550,East
CA-2014-141299,2014-03-06,2014-07-06,Second Class,RB-19795,United States,Midland,Michigan,48640,Central
CA-2014-104402,,,Standard Class,DB-13660,United States,Newark,Delaware,19711,East
CA-2015-110289,,2015-02-11,Standard Class,NB-18655,United States,San Francisco,California,94109,West
CA-2014-167927,,,Standard Class,XP-21865,United States,Westland,Michigan,48185,Central
CA-2014-133305,2014-11-07,,Standard Class,MH-17455,United States,New York City,New York,10011,East
CA-2016-165995,,2016-06-09,Standard Class,BG-11740,United States,Los Angeles,California,90008,West
CA-2017-143112,2017-05-10,2017-09-10,Standard Class,TS-21370,United States,New York City,New York,10035,East
US-2017-105830,,2017-02-01,First Class,DB-13660,United States,Lancaster,Ohio,43130,East
CA-2015-146255,2015-07-03,2015-10-03,First Class,EM-14140,United States,Newark,Delaware,19711,East
CA-2017-104822,,,Same Day,RB-19465,United States,New York City,New York,10024,East
CA-2015-104486,2015-01-05,2015-06-05,Standard Class,PO-18850,United States,San Francisco,California,94109,West
CA-2017-161557,2017-03-09,2017-08-09,Standard Class,AG-10900,United States,Dallas,Texas,75217,Central
CA-2017-161130,2017-03-11,2017-08-11,Standard Class,BF-11275,United States,Miami,Florida,33178,South
US-2015-161347,,,Standard Class,HG-14845,United States,Philadelphia,Pennsylvania,19120,East
US-2015-109015,2015-06-09,2015-12-09,Standard Class,BS-11590,United States,New York City,New York,10011,East
CA-2014-110611,2014-06-10,,Standard Class,JD-16015,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-139080,,,Standard Class,CS-12250,United States,Seattle,Washington,98103,West
CA-2015-115693,2015-10-12,,Standard Class,FC-14245,United States,Los Angeles,California,90032,West
